date, pm25, pm10, o3, no2, so2, co
2020/10/11, 59, 27, 51, 9, , 3
2020/10/12, 53, 16, 37, 2, , 3
2020/10/13, 39, 29, 43, 7, , 3
2020/10/14, 50, 29, 50, 9, , 3
2020/10/15, 49, 30, 48, 9, , 3
2020/10/16, 53, 30, 45, 10, , 4
2020/10/17, 61, 26, 57, 8, , 4
2020/10/18, 55, 32, 44, 13, , 4
2020/10/19, 63, 29, 56, 13, , 4
2020/10/20, 63, 33, 46, 11, , 4
2020/10/21, 69, 34, 37, 11, 1, 4
2020/10/22, 60, 35, 36, 15, 1, 3
2020/10/23, 57, 50, 71, 13, 1, 3
2020/10/24, 70, 45, 54, 9, , 3
2020/10/25, 61, 35, 63, 8, , 3
2020/10/26, 53, 28, 46, 9, , 2
2020/10/27, 41, 23, 39, 6, , 2
2020/10/28, 43, 27, 34, 11, , 3
2020/10/29, 55, 36, 59, 12, , 4
2020/10/30, 76, , 55, 10, , 3
2020/11/2, 88, 37, 54, 15, , 5
2020/11/3, 80, 48, 64, 12, , 4
2020/11/4, 77, 33, 41, 11, , 2
2020/11/5, 49, 44, 95, 24, 1, 4
2020/11/6, 80, 45, 57, 26, 3, 4
2020/11/7, 83, 49, 71, 12, 2, 5
2020/11/8, 90, 55, 67, 15, 1, 4
2020/11/9, 83, 59, 49, 17, 2, 4
2020/11/10, 80, 45, 54, 13, 1, 2
2020/11/11, 60, 34, 50, 12, , 2
2020/11/12, 51, 28, 33, 17, , 3
2020/11/13, 55, 32, 30, 15, 3, 3
2020/11/14, 63, 25, 39, 8, 3, 3
2020/11/15, 52, 28, 44, 9, 1, 2
2020/11/16, 59, 22, 33, 10, 1, 2
2020/11/17, 39, 20, 29, 13, 1, 2
2020/11/18, 32, 15, 23, 11, 1, 3
2020/11/19, 32, 14, 20, 13, 2, 2
2020/11/20, 34, 17, 42, 10, , 4
2020/11/21, 41, 15, 36, 9, , 4
2020/11/22, 34, 24, 33, 10, , 3
2020/11/23, 50, 36, 49, 13, 1, 4
2020/11/24, 69, 29, 43, 11, , 3
2020/11/25, 60, 31, 51, 17, , 4
2020/11/26, 69, 31, 35, 18, , 5
2020/11/27, 61, 28, 34, 15, , 5
2020/11/28, 57, 28, 37, 14, , 6
2020/11/29, 58, 29, 32, 16, , 5
2020/11/30, 56, 25, 36, 14, 1, 5
2020/12/1, 57, 28, 34, 14, , 4
2020/12/2, 56, 34, 28, 12, , 4
2020/12/3, 70, 30, 30, 13, , 4
2020/12/4, 65, 34, 34, 15, , 4
2020/12/5, 74, 34, 43, 14, , 4
2020/12/6, 75, 47, 33, 29, 2, 5
2020/12/7, 93, 49, 29, 23, 1, 5
2020/12/8, 96, 39, 28, 17, , 5
2020/12/9, 89, 36, 34, 21, 1, 5
2020/12/10, 82, 27, 36, 16, , 4
2020/12/11, 59, 34, 44, 19, , 5
2020/12/12, 82, 23, 42, 9, , 4
2020/12/13, 60, 36, 43, 14, , 6
2020/12/14, 78, 16, 15, 18, , 6
2020/12/15, 33, 23, 9, 21, , 5
2020/12/16, 54, 30, 8, 22, 1, 4
2020/12/17, 61, 35, 18, 25, 1, 5
2020/12/18, 55, 29, 24, 16, , 4
2020/12/19, 54, 34, 33, 13, 1, 5
2020/12/20, 69, 42, 35, 18, 1, 5
2020/12/21, 80, 34, 37, 20, 1, 4
2020/12/22, 71, 28, 30, 19, , 4
2020/12/23, 62, 32, 16, 28, 1, 4
2020/12/24, 73, 38, 56, 10, , 4
2020/12/25, 73, 28, 41, 7, , 2
2020/12/26, 54, 34, 36, 28, 2, 4
2020/12/27, 61, 24, 44, 11, , 3
2020/12/28, 59, 33, 36, 24, 1, 4
2020/12/29, 72, 50, 37, 16, 1, 5
2020/12/30, 57, 31, 28, 13, , 2
2020/12/31, 47, 26, 27, 8, , 2
2021/1/1, 45, , , , , 
2020/8/25, 43, 19, 20, 13, , 3
2020/8/26, 42, 22, 79, 18, 1, 4
2020/8/27, 49, 22, 49, 17, 1, 4
2020/8/28, 54, 27, 73, 15, 1, 4
2020/8/29, 64, 33, 57, 13, 1, 5
2020/8/30, 77, 17, 31, 7, 1, 3
2020/8/31, 44, 34, 109, 19, 2, 5
2020/9/1, 81, 41, 69, 22, 2, 6
2020/9/2, 97, 45, 55, 17, 1, 6
2020/9/3, 104, 31, 43, 9, , 5
2020/9/4, 77, 21, 39, 16, , 5
2020/9/5, 56, 19, 47, 8, , 4
2020/9/6, 48, 13, 20, 8, , 3
2020/9/7, 30, 11, 10, 13, , 3
2020/9/8, 21, 16, 16, 13, 1, 3
2020/9/9, 30, 18, 14, 13, 1, 4
2020/9/10, 36, 14, 11, 12, 1, 3
2020/9/11, 25, 17, 30, 14, 1, 3
2020/9/12, 33, 15, 44, 13, 1, 4
2020/9/13, 39, 17, 42, 7, , 4
2020/9/14, 42, 13, 32, 8, , 3
2020/9/15, 32, 11, 17, 6, , 2
2020/9/16, 19, 13, 12, 5, , 3
2020/9/17, 22, 13, 16, 5, , 3
2020/9/18, 18, 12, 14, 6, , 3
2020/9/19, 17, 12, 29, 5, , 3
2020/9/20, 22, 10, 28, 9, , 3
2020/9/21, 21, 22, 41, 8, , 4
2020/9/22, 39, 19, 42, 7, , 3
2020/9/23, 42, 18, 30, 10, , 4
2020/9/24, 45, 25, 43, 13, , 5
2020/9/25, 56, 29, 54, 10, , 4
2020/9/26, 59, 24, 42, 7, , 3
2020/9/27, 43, 17, 38, 9, , 4
2020/9/28, 45, 15, 35, 11, , 4
2020/9/29, 39, 15, 40, 10, , 4
2020/9/30, 39, 23, 64, 6, , 3
2022/12/21, , 38, 33, 15, 2, 4
2021/10/31, , 38, 66, 11, , 4
2021/1/3, , 41, 41, 21, 1, 4
2020/11/1, , 50, 52, 16, 1, 4
2020/8/24, , 18, 33, 11, 1, 4
2021/10/30, , , 71, 11, , 4
2020/10/31, , , 67, 10, , 3
