date, pm25, pm10, o3, no2, so2, co
2022/12/23, 63, 28, 20, 38, 1, 4
2022/12/24, 59, 35, 27, 36, 1, 4
2022/12/25, 72, 36, 38, 34, , 4
2022/12/26, 73, 36, 31, 30, 1, 4
2022/12/27, 74, 43, 31, 36, 1, 4
2022/12/28, 88, 58, 26, 33, 2, 6
2022/12/29, 139, 47, 22, 29, 1, 5
2022/12/30, 117, 31, 19, 28, 1, 6
2022/12/31, 80, 30, 18, 24, 1, 5
2023/1/1, 78, 34, 17, 26, 1, 5
2022/7/1, 17, 13, 15, 8, , 5
2022/7/2, 21, 23, 8, 19, 1, 6
2022/7/3, 43, 21, 7, 21, 1, 6
2022/7/4, 45, 18, 6, 23, 1, 6
2022/7/5, 42, 17, 6, 24, , 6
2022/7/6, 40, 16, 4, 21, , 7
2022/7/7, 42, 12, 3, 18, , 6
2022/7/8, 33, 13, 3, 16, , 6
2022/7/9, 30, 11, 4, 15, , 6
2022/7/10, 27, 12, 4, 20, , 6
2022/7/11, 37, 10, 3, 20, , 6
2022/7/12, 30, 11, 4, 21, , 6
2022/7/13, 28, 8, 3, 23, 1, 6
2022/7/14, 23, 9, 3, 23, , 6
2022/7/15, 21, 14, 4, 21, , 6
2022/7/16, 30, 16, 6, 16, , 5
2022/7/17, 31, 16, 6, 20, , 6
2022/7/18, 35, 14, 5, 23, , 6
2022/7/19, 36, 10, 4, 18, , 6
2022/7/20, 34, 11, 4, 21, , 7
2022/7/21, 28, 16, 8, 34, 1, 6
2022/7/22, 39, 13, 8, 31, , 7
2022/7/23, 38, 16, 12, 30, 1, 7
2022/7/24, 45, 21, 12, 37, , 7
2022/7/25, 59, 14, 12, 29, 1, 6
2022/7/26, 45, 8, 6, 27, 1, 6
2022/7/27, 27, 22, 10, 49, 2, 7
2022/7/28, 59, 23, 11, 29, 1, 6
2022/7/29, 65, 30, 14, 42, 1, 6
2022/7/30, 76, 42, 25, 49, 3, 8
2022/7/31, 100, 12, 4, 29, 2, 6
2022/8/1, 39, 10, 9, 30, 1, 7
2022/8/2, 29, 16, 10, 40, 1, 7
2022/8/3, 47, 12, 5, 27, 1, 7
2022/8/4, 39, 11, 9, 26, , 7
2022/8/5, 34, 12, 2, 20, 1, 8
2022/8/6, 35, 11, 4, 14, , 7
2022/8/7, 25, 13, 4, 19, 1, 7
2022/8/8, 35, 11, 6, 15, , 7
2022/8/9, 25, 15, 7, 17, , 7
2022/8/10, 30, 13, 1, 18, 1, 7
2022/8/11, 34, 10, 1, 22, 1, 
2022/8/12, 31, 11, 3, 27, 1, 9
2022/8/13, 34, 10, 3, 26, 2, 8
2022/8/14, 31, 11, 4, 27, 1, 7
2022/8/15, 32, 10, 3, 21, 1, 7
2022/8/16, 30, 9, 4, 20, , 7
2022/8/17, 25, 9, 3, 23, 1, 8
2022/8/18, 30, 9, 3, 19, 1, 8
2022/8/19, 28, 12, 5, 20, , 8
2022/8/20, 28, 17, 3, 19, , 8
2022/8/21, 37, 13, 8, 25, 1, 8
2022/8/22, 25, 32, 24, 53, 2, 8
2022/8/23, 63, 25, 23, 31, 1, 7
2022/8/24, 57, 15, 20, 15, , 7
2022/8/25, 31, 18, 8, 21, 1, 8
2022/8/26, 34, 17, 9, 30, 1, 7
2022/8/27, 37, 28, 25, 38, 2, 8
2022/8/28, 63, 25, 78, 34, , 8
2022/8/29, 65, 20, 10, 38, 2, 8
2022/8/30, 58, 40, 24, 65, 2, 
2022/8/31, 97, 32, 19, 46, 1, 
2022/9/1, 83, 23, 19, 33, , 
2022/9/2, 61, 34, 26, 44, 1, 
2022/9/3, 78, 23, 25, 36, 1, 
2022/9/4, 58, 33, 34, 51, 1, 
2022/9/5, 73, 40, 35, 52, 2, 
2022/9/6, 88, 25, 23, 36, , 
2022/9/7, 63, 29, 29, 43, 1, 
2022/9/8, 63, 37, 31, 59, 1, 9
2022/9/9, 72, 48, 38, 46, , 
2022/9/10, 98, 46, 31, 41, 1, 
2022/9/11, 98, 54, 37, 66, 3, 
2022/9/12, 121, 52, 42, 78, 3, 6
2022/9/13, 115, 44, 31, 67, 2, 5
2022/9/14, 97, 38, 34, 66, 2, 5
2022/9/15, 87, 52, 42, 75, 2, 6
2022/9/16, 128, 47, 32, 56, 1, 7
2022/9/17, 113, 48, 22, 39, 2, 6
2022/9/18, 104, 36, 22, 55, 1, 6
2022/9/19, 84, 36, 33, 40, , 6
2022/9/20, 89, 38, 35, 35, , 5
2022/9/21, 68, 32, 30, 35, , 5
2022/9/22, 61, 34, 25, 43, 1, 5
2022/9/23, 68, 36, 28, 38, , 6
2022/9/24, 75, 40, 31, 36, , 6
2022/9/25, 74, 28, 26, 35, , 5
2022/9/26, 60, 18, 18, 25, , 4
2022/9/27, 45, 18, 16, 24, , 4
2022/9/28, 44, 19, 14, 25, , 5
2022/9/29, 50, 11, 13, 20, , 5
2022/9/30, 37, 14, 14, 21, , 5
2022/4/1, 36, 7, 27, 16, , 4
2022/4/2, 23, 19, 38, 20, 1, 4
2022/4/3, 48, 41, 37, 37, 1, 4
2022/4/4, 62, 40, 33, 39, 2, 5
2022/4/5, 68, 36, 31, 39, 1, 5
2022/4/6, 70, 28, 25, 32, 1, 5
2022/4/7, 60, 34, 35, 42, 1, 4
2022/4/8, 64, 29, 31, 29, 1, 4
2022/4/9, 56, 32, 30, 33, 1, 5
2022/4/10, 66, 31, 12, 34, 1, 5
2022/4/11, 70, 21, 9, 26, 1, 5
2022/4/12, 55, 19, 8, 22, 1, 4
2022/4/13, 49, 33, 32, 50, 1, 6
2022/4/14, 77, 24, 31, 25, , 4
2022/4/15, 55, 33, 33, 22, , 4
2022/4/16, 59, 40, 39, 23, , 5
2022/4/17, 78, 36, 41, 26, , 5
2022/4/18, 78, 12, 12, 22, 1, 6
2022/4/19, 42, 22, 26, 29, , 6
2022/4/20, 64, 43, 34, 37, , 7
2022/4/21, 106, 28, 21, 26, , 5
2022/4/22, 72, 21, 10, 23, 1, 4
2022/4/23, 59, 12, 5, 18, , 3
2022/4/24, 46, 13, 6, 18, , 3
2022/4/25, 50, 13, 3, 21, 1, 4
2022/4/26, 51, 15, 4, 21, 1, 4
2022/4/27, 54, 17, 5, 19, 1, 4
2022/4/28, 55, 19, 5, 26, 2, 4
2022/4/29, 55, 22, 13, 26, 1, 5
2022/4/30, 55, 10, 20, 13, , 5
2022/5/1, 44, 7, 12, 16, , 5
2022/5/2, 33, 20, 23, 27, , 5
2022/5/3, 54, 25, 23, 35, 1, 5
2022/5/4, 50, 28, 26, 33, , 5
2022/5/5, 60, 27, 24, 36, , 5
2022/5/6, 64, 26, 20, 36, 1, 5
2022/5/7, 63, 24, 20, 31, 1, 5
2022/5/8, 64, 28, 23, 27, 1, 5
2022/5/9, 73, 19, 11, 25, 1, 5
2022/5/10, 50, 12, 3, 22, 1, 5
2022/5/11, 38, 10, 1, 21, 1, 5
2022/5/12, 37, 9, 2, 23, 1, 5
2022/5/13, 31, 8, 9, 26, 1, 6
2022/5/14, 40, 5, 19, 23, , 5
2022/5/15, 28, 6, 12, 20, , 5
2022/5/16, 24, 15, 21, 26, , 5
2022/5/17, 43, 28, 27, 42, 1, 5
2022/5/18, 58, 29, 23, 40, 1, 5
2022/5/19, 58, 31, 17, 41, 2, 5
2022/5/20, 68, 28, 13, 32, 1, 5
2022/5/21, 68, 31, 19, 25, , 5
2022/5/22, 67, 20, 18, 28, , 6
2022/5/23, 54, 15, 14, 29, , 6
2022/5/24, 49, 14, 8, 26, 1, 6
2022/5/25, 48, 17, 5, 27, 1, 6
2022/5/26, 53, 18, 5, 24, 1, 5
2022/5/27, 48, 17, 5, 23, 1, 5
2022/5/28, 43, 12, 4, 20, 1, 4
2022/5/29, 29, 14, 4, 23, 1, 5
2022/5/30, 37, 15, 5, 24, 2, 5
2022/5/31, 40, 17, 3, 24, 1, 5
2022/6/1, 40, 12, 2, 22, 1, 5
2022/6/2, 31, 16, 4, 19, 1, 5
2022/6/3, 37, 17, 6, 20, 1, 4
2022/6/4, 36, 15, 8, 18, 1, 4
2022/6/5, 32, 17, 8, 21, 1, 4
2022/6/6, 40, 15, 8, 25, 1, 5
2022/6/7, 38, 13, 5, 24, 1, 6
2022/6/8, 38, 11, 3, 26, 1, 6
2022/6/9, 33, 10, 4, 27, 1, 6
2022/6/10, 28, 14, 4, 26, 1, 6
2022/6/11, 36, 17, 7, 20, 1, 5
2022/6/12, 41, 16, 7, 19, 1, 5
2022/6/13, 37, 17, 7, 24, 1, 5
2022/6/14, 42, 14, 2, 27, 2, 6
2022/6/15, 41, 11, 2, 23, 2, 6
2022/6/16, 29, 10, 3, 17, 3, 5
2022/6/17, 22, 12, 2, 18, 3, 5
2022/6/18, 26, 14, 5, 18, 2, 5
2022/6/19, 32, 16, 5, 20, 3, 5
2022/6/20, 34, 15, 5, 20, 3, 5
2022/6/21, 31, 11, 3, 20, 2, 5
2022/6/22, 24, 9, 3, 25, 2, 5
2022/6/23, 24, 9, 5, 24, 2, 5
2022/6/24, 26, 8, 4, 22, 2, 5
2022/6/25, 26, 6, 5, 19, 1, 5
2022/6/26, 17, 7, 3, 21, 2, 5
2022/6/27, 21, 8, 5, 23, 2, 5
2022/6/28, 28, 10, 5, 19, 1, 5
2022/6/29, 27, 10, 5, 16, 1, 5
2022/6/30, 27, 8, 11, 11, , 4
2022/1/3, 80, 44, 22, 40, 1, 7
2022/1/4, 93, 23, 22, 39, 1, 7
2022/1/5, 58, 39, 17, 38, 1, 7
2022/1/6, 94, 48, 20, 35, 1, 7
2022/1/7, 103, 36, 21, 33, 1, 8
2022/1/8, 84, 40, 24, 30, 1, 7
2022/1/9, 85, 36, 12, 35, 1, 8
2022/1/10, 84, 24, 14, 27, 1, 8
2022/1/11, 59, 35, 20, 28, 1, 7
2022/1/12, 81, 44, 18, 27, 1, 6
2022/1/13, 98, 54, 22, 31, 1, 6
2022/1/14, 122, 54, 23, 37, 1, 6
2022/1/15, 124, 44, 24, 37, 1, 6
2022/1/16, 103, 43, 28, 34, , 6
2022/1/17, 99, 38, 14, 27, 1, 7
2022/1/18, 91, 26, 10, 35, 1, 7
2022/1/19, 64, 28, 15, 34, 1, 6
2022/1/20, 66, 36, 21, 30, 1, 5
2022/1/21, 71, 12, 14, 26, 1, 5
2022/1/22, 38, 16, 15, 28, 1, 5
2022/1/23, 45, 27, 11, 33, 1, 6
2022/1/24, 72, 22, 16, 27, 1, 5
2022/1/25, 54, 32, 24, 29, 1, 7
2022/1/26, 75, 31, 21, 33, 1, 7
2022/1/27, 78, 28, 20, 30, 1, 6
2022/1/28, 70, 23, 15, 25, 1, 5
2022/1/29, 54, 11, 15, 17, 1, 7
2022/1/30, 31, 16, 16, 17, 1, 6
2022/1/31, 47, 13, 10, 17, 1, 5
2022/2/1, 43, 8, 12, 16, 1, 5
2022/2/2, 29, 4, 7, 14, 1, 6
2022/2/3, 14, 7, 15, 14, , 6
2022/2/4, 23, 13, 11, 19, 1, 6
2022/2/5, 44, 26, 22, 22, , 6
2022/2/6, 65, 23, 24, 23, 1, 5
2022/2/7, 57, 9, 13, 20, 1, 6
2022/2/8, 24, 21, 17, 24, 1, 6
2022/2/9, 48, 29, 13, 29, 1, 7
2022/2/10, 71, 15, 17, 26, , 5
2022/2/11, 37, 25, 17, 30, , 6
2022/2/12, 64, 25, 22, 21, 1, 7
2022/2/13, 65, 9, 15, 24, 1, 7
2022/2/14, 28, 25, 20, 31, 1, 7
2022/2/15, 61, 38, 33, 27, 1, 6
2022/2/16, 75, 26, 33, 26, , 6
2022/2/17, 60, 17, 25, 24, , 5
2022/2/18, 43, 5, 20, 15, 1, 6
2022/2/19, 15, 1, 12, 11, , 5
2022/2/20, 6, 3, 14, 20, 1, 6
2022/2/21, 18, 3, 13, 22, 1, 6
2022/2/22, 16, 7, 15, 20, , 6
2022/2/23, 35, 23, 11, 32, 2, 7
2022/2/24, 58, 20, 14, 34, 2, 7
2022/2/25, 60, 33, 19, 49, 3, 6
2022/2/26, 73, 41, 33, 40, 1, 6
2022/2/27, 100, 30, 35, 34, 1, 6
2022/2/28, 69, 30, 20, 43, 1, 7
2022/3/1, 74, 50, 33, 45, 2, 8
2022/3/2, 120, 44, 43, 28, 1, 8
2022/3/3, 106, 38, 33, 41, 1, 8
2022/3/4, 96, 40, 34, 47, 2, 8
2022/3/5, 103, 36, 38, 19, , 6
2022/3/6, 70, 29, 34, 24, 1, 5
2022/3/7, 54, 14, 30, 24, 1, 3
2022/3/8, 33, 21, 31, 32, 1, 3
2022/3/9, 36, 25, 31, 31, 1, 3
2022/3/10, 47, 26, 20, 28, 1, 4
2022/3/11, 48, 28, 19, 30, 1, 4
2022/3/12, 61, 27, 21, 23, 1, 4
2022/3/13, 55, 26, 17, 28, 2, 4
2022/3/14, 56, 28, 9, 31, 3, 4
2022/3/15, 66, 28, 18, 25, 1, 4
2022/3/16, 67, 20, 11, 22, 1, 4
2022/3/17, 47, 43, 19, 51, 1, 6
2022/3/18, 104, 47, 25, 36, 1, 6
2022/3/19, 111, 27, 26, 22, , 5
2022/3/20, 68, 41, 23, 26, , 6
2022/3/21, 90, 24, 18, 23, , 5
2022/3/22, 71, 6, 12, 19, 1, 6
2022/3/23, 21, 8, 17, 24, , 5
2022/3/24, 30, 15, 24, 23, 1, 5
2022/3/25, 44, 21, 16, 17, 1, 4
2022/3/26, 60, 23, , 18, 1, 7
2022/3/27, 56, 9, 8, 18, 1, 6
2022/3/28, 34, 13, 19, 26, 1, 5
2022/3/29, 40, 21, 20, 32, 1, 5
2022/3/30, 57, 15, 25, 30, , 5
2022/3/31, 44, 15, 31, 20, , 5
2021/10/1, 90, 25, 20, 39, 2, 7
2021/10/2, 67, 21, 21, 26, 1, 7
2021/10/3, 54, 27, 32, 24, , 6
2021/10/4, 56, 31, 23, 26, , 6
2021/10/5, 55, 34, 24, 26, , 6
2021/10/6, 58, 21, 16, 17, , 6
2021/10/7, 40, 8, 12, 18, , 6
2021/10/8, 27, 11, 25, 6, , 5
2021/10/9, 19, 23, 22, 24, , 6
2021/10/10, 48, 28, 21, 32, , 7
2021/10/11, 65, 18, 19, 16, , 7
2021/10/12, 44, 12, 20, 6, , 6
2021/10/13, 28, 18, 14, 25, , 7
2021/10/14, 45, 16, 11, 21, , 7
2021/10/15, 49, 20, 22, 20, , 7
2021/10/16, 51, 14, 22, 15, , 8
2021/10/17, 34, 22, 18, 29, , 7
2021/10/18, 57, 32, 19, 38, , 6
2021/10/19, 70, 27, 28, 34, , 4
2021/10/20, 60, 22, 18, 27, , 4
2021/10/21, 44, 11, 14, 19, , 4
2021/10/22, 29, 24, 10, 26, , 5
2021/10/23, 59, 18, 27, 19, , 5
2021/10/24, 49, 16, 24, 27, , 4
2021/10/25, 43, 25, 23, 31, , 5
2021/10/26, 60, 33, 27, 35, , 5
2021/10/27, 64, 32, 30, 31, , 5
2021/10/28, 65, 43, 36, 35, , 5
2021/10/29, 85, 40, 35, 30, , 5
2021/10/30, 84, 42, 42, 26, , 5
2021/10/31, 89, 43, 46, 34, , 5
2021/11/1, 85, 33, 34, 33, , 5
2021/11/2, 66, 42, 35, 36, 1, 5
2021/11/3, 80, 36, 33, 37, 1, 6
2021/11/4, 74, 34, 25, 37, 1, 6
2021/11/5, 71, 24, 17, 43, 2, 6
2021/11/6, 58, 24, 29, 31, 1, 5
2021/11/7, 57, 20, 15, 23, 1, 4
2021/11/8, 38, 25, 20, 36, 1, 4
2021/11/9, 46, 21, 21, 32, 1, 3
2021/11/10, 42, 22, 18, 41, 1, 4
2021/11/11, 50, 25, 26, 38, 1, 4
2021/11/12, 56, 31, 33, 33, 2, 4
2021/11/13, 63, 27, 25, 32, 1, 5
2021/11/14, 66, 33, 35, 33, 1, 5
2021/11/15, 67, 38, 26, 41, 1, 6
2021/11/16, 77, 48, 31, 39, 1, 6
2021/11/17, 97, 30, 14, 39, 1, 5
2021/11/18, 66, 39, 25, 40, 1, 7
2021/11/19, 88, 28, 29, 30, , 5
2021/11/20, 60, 35, 29, 31, , 6
2021/11/21, 70, 22, 12, 29, 1, 7
2021/11/22, 49, 30, 15, 21, 1, 6
2021/11/23, 64, 42, 15, 38, 1, 5
2021/11/24, 78, 43, 16, 54, 2, 6
2021/11/25, 80, 40, 18, 48, 2, 6
2021/11/26, 79, 37, 22, 42, 1, 5
2021/11/27, 72, 39, 28, 37, 1, 5
2021/11/28, 78, 31, 21, 44, 2, 5
2021/11/29, 67, 37, 24, 33, 1, 5
2021/11/30, 74, 31, 28, 25, 1, 4
2021/12/1, 57, 33, 25, 34, 2, 4
2021/12/2, 58, 26, 22, 30, 1, 4
2021/12/3, 48, 28, 28, 39, 2, 5
2021/12/4, 55, 41, 40, 35, 1, 5
2021/12/5, 72, 32, 23, 40, 1, 6
2021/12/6, 66, 32, 37, 35, 1, 5
2021/12/7, 63, 40, 35, 39, , 5
2021/12/8, 70, 40, 27, 42, , 5
2021/12/9, 71, 35, 25, 30, , 5
2021/12/10, 67, 36, 22, 39, , 6
2021/12/11, 70, 38, 32, 39, , 6
2021/12/12, 81, 63, 27, 43, 1, 7
2021/12/13, 152, 51, 26, 41, , 7
2021/12/14, 117, 28, 28, 33, , 6
2021/12/15, 65, 30, 17, 31, , 6
2021/12/16, 59, 23, 20, 23, 1, 6
2021/12/17, 54, 43, 21, 20, 1, 7
2021/12/18, 99, 42, 24, 22, 2, 6
2021/12/19, 89, 26, 23, 25, 1, 6
2021/12/20, 63, 7, 15, 21, 1, 6
2021/12/21, 27, 14, 8, 27, 1, 6
2021/12/22, 38, 27, 9, 37, 1, 7
2021/12/23, 65, 52, 17, 50, 1, 7
2021/12/24, 118, 37, 14, 26, 1, 7
2021/12/25, 93, 41, 11, 14, 1, 7
2021/12/26, 104, 19, 4, 17, 1, 6
2021/12/27, 62, 40, 4, 32, 2, 7
2021/12/28, 100, 55, 6, 47, 3, 7
2021/12/29, 121, 37, 13, 36, 2, 7
2021/12/30, 86, 49, 23, 31, 1, 8
2021/12/31, 106, 56, 25, 34, 1, 8
2022/1/1, 121, 54, 23, 39, 2, 7
2022/1/2, 132, 38, 20, 37, 1, 7
2021/7/1, 51, 21, 10, 25, 1, 4
2021/7/2, 51, 20, 9, 27, 1, 4
2021/7/3, 51, 18, 10, 22, , 5
2021/7/4, 50, 11, 6, 16, , 4
2021/7/5, 32, 13, 5, 18, , 4
2021/7/6, 31, 14, 6, 23, , 5
2021/7/7, 36, 13, 8, 21, , 5
2021/7/8, 37, 13, 6, 24, 1, 5
2021/7/9, 44, 12, 6, 20, , 5
2021/7/10, 34, 11, 5, 15, , 5
2021/7/11, 31, 11, 4, 21, 1, 5
2021/7/12, 29, 9, 4, 27, 1, 6
2021/7/13, 28, 9, 5, 28, 1, 6
2021/7/14, 32, 9, 4, 20, 1, 6
2021/7/15, 25, 12, 5, 29, 2, 6
2021/7/16, 36, 10, 9, 20, 1, 6
2021/7/17, 34, 10, 9, 18, , 6
2021/7/18, 34, 8, 11, 17, , 6
2021/7/19, 28, 10, 10, 28, , 7
2021/7/20, 35, 14, 9, 29, , 7
2021/7/21, 44, 20, 5, 29, 1, 7
2021/7/22, 49, 31, 41, 58, 2, 7
2021/7/23, 74, 30, 20, 57, 1, 8
2021/7/24, 79, 21, 21, 43, , 8
2021/7/25, 64, 16, 12, 35, 1, 7
2021/7/26, 41, 32, 25, 47, , 9
2021/7/27, 77, 23, 15, 38, 1, 8
2021/7/28, 60, 14, 9, 35, 2, 
2021/7/29, 43, 10, 6, 31, 1, 8
2021/7/30, 34, 14, 8, 29, 1, 8
2021/7/31, 42, 14, 12, 29, 1, 
2021/8/1, 41, 16, 12, 40, 2, 
2021/8/2, 49, 12, 11, 26, 1, 4
2021/8/3, 40, 19, 14, 38, 1, 5
2021/8/4, 54, 20, 15, 40, 1, 6
2021/8/5, 59, 25, 11, 42, 2, 7
2021/8/6, 68, 26, 10, 42, 2, 7
2021/8/7, 68, 21, 11, 28, 1, 5
2021/8/8, 53, 22, 9, 27, 1, 5
2021/8/9, 51, 21, 4, 28, 1, 5
2021/8/10, 51, 19, 4, 27, 1, 5
2021/8/11, 50, 14, 3, 26, 1, 5
2021/8/12, 39, 12, 5, 26, 1, 5
2021/8/13, 34, 12, 7, 24, 1, 5
2021/8/14, 32, 10, 5, 25, 2, 6
2021/8/15, 32, 12, 2, 26, 1, 6
2021/8/16, 34, 13, 6, 28, 2, 6
2021/8/17, 34, 12, 8, 27, 1, 5
2021/8/18, 35, 15, 9, 32, 1, 6
2021/8/19, 44, 9, 7, 29, 2, 6
2021/8/20, 28, 9, 6, 25, 2, 6
2021/8/21, 29, 7, 8, 18, 1, 5
2021/8/22, 20, 8, 4, 23, 2, 6
2021/8/23, 23, 9, 3, 23, 2, 6
2021/8/24, 24, 11, 3, 22, 1, 6
2021/8/25, 31, 10, 5, 21, 1, 6
2021/8/26, 29, 14, 4, 23, 1, 6
2021/8/27, 40, 13, 5, 23, 1, 7
2021/8/28, 36, 17, 10, 23, 1, 7
2021/8/29, 50, 19, 10, 26, 1, 6
2021/8/30, 45, 19, 8, 22, 1, 4
2021/8/31, 52, 12, 5, 15, 1, 3
2021/9/1, 31, 12, 5, 19, 1, 3
2021/9/2, 33, 10, 5, 24, 2, 4
2021/9/3, 29, 10, 6, 26, 1, 4
2021/9/4, 28, 9, 6, 20, 1, 3
2021/9/5, 26, 12, 14, 24, 2, 4
2021/9/6, 33, 14, 12, 19, 1, 3
2021/9/7, 39, 14, 4, 22, 1, 4
2021/9/8, 34, 26, 20, 36, 2, 5
2021/9/9, 60, 21, 19, 31, 2, 4
2021/9/10, 51, 21, 12, 41, 3, 5
2021/9/11, 48, 31, 40, 43, 2, 5
2021/9/12, 69, 19, 13, 34, 2, 5
2021/9/13, 48, 12, 7, 27, 2, 5
2021/9/14, 31, 17, 19, 42, 3, 5
2021/9/15, 45, 27, 12, 48, 3, 6
2021/9/16, 63, 33, 35, 56, 3, 7
2021/9/17, 84, 27, 31, 34, 1, 6
2021/9/18, 71, 14, 5, 18, 1, 5
2021/9/19, 34, 12, 3, 22, 1, 5
2021/9/20, 31, 14, 4, 28, 2, 6
2021/9/21, 39, 9, 7, 20, 1, 5
2021/9/22, 27, 14, 6, 18, , 5
2021/9/23, 32, 17, 9, 25, , 5
2021/9/24, 42, 24, 22, 25, , 6
2021/9/25, 54, 31, 30, 28, 1, 6
2021/9/26, 64, 35, 35, 38, 1, 7
2021/9/27, 71, 37, 35, 46, 2, 7
2021/9/28, 78, 31, 26, 49, 3, 7
2021/9/29, 73, 42, 21, 53, 3, 7
2021/9/30, 94, 39, 26, 36, 1, 7
2021/4/1, 50, 17, 4, 27, 3, 8
2021/4/2, 54, 16, 4, 31, 4, 8
2021/4/3, 53, 27, 20, 27, 3, 8
2021/4/4, 69, 37, 27, 29, 1, 
2021/4/5, 84, 51, 39, 36, 1, 
2021/4/6, 105, 34, 38, 31, 1, 
2021/4/7, 70, 33, 29, 38, 1, 8
2021/4/8, 67, 33, 23, 32, 1, 
2021/4/9, 80, 42, 37, 36, 2, 
2021/4/10, 80, 28, 38, 33, 1, 8
2021/4/11, 64, 23, 24, 32, 1, 
2021/4/12, 59, 23, 14, 38, 3, 
2021/4/13, 60, 30, 20, 34, 2, 9
2021/4/14, 68, 27, 27, 33, 1, 
2021/4/15, 63, 31, 21, 34, 1, 
2021/4/16, 71, 35, 28, 38, 1, 
2021/4/17, 87, 70, 44, 30, 1, 
2021/4/18, 110, 60, 46, 37, 1, 9
2021/4/19, 89, 40, 36, 34, 1, 9
2021/4/20, 68, 41, 30, 34, 1, 5
2021/4/21, 69, 39, 26, 38, 2, 5
2021/4/22, 66, 42, 20, 49, 5, 6
2021/4/23, 82, 31, 22, 33, 1, 5
2021/4/24, 70, 27, 26, 28, 1, 5
2021/4/25, 65, 26, 25, 26, 1, 4
2021/4/26, 56, 23, 22, 31, 1, 5
2021/4/27, 57, 32, 14, 32, 1, 6
2021/4/28, 70, 19, 19, 47, 2, 7
2021/4/29, 48, 24, 16, 48, 3, 7
2021/4/30, 62, 22, 26, 49, 3, 7
2021/5/1, 65, 27, 29, 35, 1, 7
2021/5/2, 79, 28, 28, 33, 1, 6
2021/5/3, 61, 28, 13, 30, 2, 5
2021/5/4, 58, 24, 30, 54, 3, 6
2021/5/5, 69, 42, 34, 32, 1, 5
2021/5/6, 75, 28, 26, 39, 2, 5
2021/5/7, 68, 21, 12, 28, 2, 5
2021/5/8, 56, 16, 13, 22, 2, 4
2021/5/9, 48, 11, 7, 24, 2, 4
2021/5/10, 35, 12, 7, 25, 2, 4
2021/5/11, 36, 14, 5, 24, 2, 4
2021/5/12, 47, 15, 6, 24, 2, 3
2021/5/13, 53, 15, 7, 26, 1, 3
2021/5/14, 54, 14, 9, 27, 2, 3
2021/5/15, 46, 11, 9, 20, 2, 3
2021/5/16, 38, 12, 5, 24, 2, 4
2021/5/17, 40, 12, 5, 25, 2, 4
2021/5/18, 42, 12, 6, 23, 1, 5
2021/5/19, 45, 13, 9, 24, 1, 5
2021/5/20, 41, 11, 6, 21, 1, 5
2021/5/21, 32, 11, 6, 24, 1, 5
2021/5/22, 37, 6, 6, 20, 1, 5
2021/5/23, 23, 8, 7, 26, 2, 6
2021/5/24, 25, 11, 4, 25, 2, 6
2021/5/25, 34, 9, 4, 25, 2, 6
2021/5/26, 28, 8, 6, 21, 2, 6
2021/5/27, 23, 9, 7, 21, 1, 6
2021/5/28, 23, 12, 6, 23, 2, 7
2021/5/29, 28, 15, 11, 16, 1, 7
2021/5/30, 33, 18, 12, 23, 1, 7
2021/5/31, 45, 9, 10, 30, 2, 8
2021/6/1, 33, 16, 4, 30, 2, 8
2021/6/2, 45, 14, 5, 27, 2, 8
2021/6/3, 40, 15, 5, 33, 2, 6
2021/6/4, 43, 28, 14, 55, 3, 6
2021/6/5, 65, 50, 53, 62, 4, 6
2021/6/6, 116, 21, 33, 31, 1, 5
2021/6/7, 58, 18, 24, 33, 1, 5
2021/6/8, 51, 12, 13, 25, 1, 5
2021/6/9, 40, 12, 6, 21, 1, 5
2021/6/10, 37, 12, 8, 18, 1, 5
2021/6/11, 32, 14, 11, 22, 1, 6
2021/6/12, 33, 15, 6, 19, 1, 6
2021/6/13, 35, 12, 6, 22, 1, 6
2021/6/14, 31, 14, 7, 25, 1, 6
2021/6/15, 35, 18, 6, 26, 1, 6
2021/6/16, 43, 17, 8, 24, , 6
2021/6/17, 42, 17, 12, 23, , 7
2021/6/18, 40, 18, 15, 23, , 7
2021/6/19, 46, 19, 16, 21, , 7
2021/6/20, 46, 23, 18, 25, 1, 7
2021/6/21, 53, 16, 10, 39, 1, 7
2021/6/22, 44, 11, 4, 37, 1, 8
2021/6/23, 37, 13, 8, 35, , 8
2021/6/24, 44, 14, 13, 33, 1, 8
2021/6/25, 43, 17, 5, 30, 1, 8
2021/6/26, 48, 23, 7, 22, , 8
2021/6/27, 50, 19, 8, 30, 1, 8
2021/6/28, 47, 25, 7, 28, , 9
2021/6/29, 57, 24, 9, 28, 1, 5
2021/6/30, 55, 21, 11, 22, 1, 4
2021/1/4, 93, 50, 27, 46, 3, 7
2021/1/5, 110, 43, 29, 31, 1, 7
2021/1/6, 93, 52, 25, 25, 1, 7
2021/1/7, 120, 39, 19, 20, , 6
2021/1/8, 82, 31, 18, 25, 1, 5
2021/1/9, 57, 31, 18, 25, 2, 5
2021/1/10, 61, 35, 18, 27, 2, 6
2021/1/11, 67, 47, 23, 29, 2, 6
2021/1/12, 81, 43, 15, 47, 2, 7
2021/1/13, 76, 48, 19, 60, 2, 8
2021/1/14, 97, 46, 17, 65, 1, 8
2021/1/15, 88, 47, 32, 47, 1, 7
2021/1/16, 93, 79, 37, 24, 2, 8
