date, pm25, pm10, o3, no2, so2, co
2021/2/16, 57, 17, 39, 9, , 7
2021/2/17, 46, 33, 47, 5, 1, 6
2021/2/18, 71, 29, 46, 14, 1, 6
2021/2/19, 57, 27, 50, 21, 1, 6
2021/2/20, 64, 23, 58, 18, , 7
2021/2/21, 65, 21, 36, 23, 1, 6
2021/2/22, 55, 18, 53, 14, 1, 6
2021/2/23, 52, 25, 43, 4, , 5
2021/2/24, 52, 20, 38, 6, , 5
2021/2/25, 45, 16, 36, 11, 1, 6
2021/2/26, 51, 15, 13, 8, , 7
2021/2/27, 46, 17, 45, 5, 1, 6
2021/2/28, 37, 16, 42, 7, , 6
2021/3/1, 41, 17, 41, 11, , 8
2021/3/2, 41, 25, 38, 6, , 6
2021/3/3, 44, 32, 35, 8, , 6
2021/3/4, 59, 32, 35, 9, , 7
2021/3/5, 84, 28, 36, 7, , 7
2021/3/6, 70, 12, 29, 7, , 7
2021/3/7, 30, 18, 43, 7, , 6
2021/3/8, 45, 27, 48, 7, 1, 6
2021/3/9, 57, 24, 47, 5, , 6
2021/3/10, 52, 23, 52, 7, , 6
2021/3/11, 50, 21, 36, 18, 1, 7
2021/3/12, 54, 23, 68, 6, 1, 7
2021/3/13, 56, 29, 62, 6, 1, 7
2021/3/14, 66, 18, 51, 5, 1, 5
2021/3/15, 50, 25, 34, 15, 1, 4
2021/3/16, 59, 19, 31, 11, 1, 4
2021/3/17, 52, 18, 34, 5, , 3
2021/3/18, 52, 14, 33, 6, 1, 3
2021/3/19, 40, 18, 25, 15, 1, 4
2021/3/20, 49, 27, 29, 12, 1, 6
2021/3/21, 56, 26, 36, 7, , 6
2021/3/22, 52, 52, 45, 9, 2, 5
2021/3/23, 80, 53, 50, 21, 1, 5
2021/3/24, 90, 38, 62, 12, 1, 4
2021/3/25, 75, 22, 52, 4, , 3
2021/3/26, 43, 26, 37, 11, , 3
2021/3/27, 51, 19, 25, 20, 2, 4
2021/3/28, 52, 13, 12, 12, 1, 3
2021/3/29, 34, 14, 17, 9, 1, 2
2021/3/30, 32, 14, 14, 10, 1, 3
2021/3/31, 31, 14, 14, 11, 1, 2
2020/10/1, 44, 25, 57, 4, 1, 4
2020/10/2, 55, 22, 53, 7, 1, 4
2020/10/3, 49, 23, 55, 17, 1, 5
2020/10/4, 59, 22, 45, 13, 1, 4
2020/10/5, 52, 24, 33, 7, 1, 6
2020/10/6, 57, 21, 31, 6, 1, 5
2020/10/7, 55, 23, 41, 7, 1, 5
2020/10/8, 57, 29, 56, 7, 1, 5
2020/10/9, 64, 32, 60, 8, 1, 5
2020/10/10, 70, 30, 81, 4, 1, 4
2020/10/11, 58, 25, 58, 4, 1, 4
2020/10/12, 52, 19, 40, 3, 1, 3
2020/10/13, 43, 28, 48, 6, , 4
2020/10/14, 49, 27, 56, 5, 1, 4
2020/10/15, 45, 29, 56, 5, 1, 4
2020/10/16, 53, 26, 49, 6, 1, 4
2020/10/17, 57, 22, 58, 6, 1, 5
2020/10/18, 53, 26, 49, 7, 1, 5
2020/10/19, 59, 26, 58, 8, 1, 5
2020/10/20, 62, 30, 50, 7, 1, 5
2020/10/21, 65, 31, 43, 6, 2, 4
2020/10/22, 62, 36, 43, 6, 2, 4
2020/10/23, 61, 47, 76, 8, 2, 4
2020/10/24, 71, 45, 60, 5, 1, 4
2020/10/25, 64, 31, 63, 5, 1, 3
2020/10/26, 49, 25, 51, 5, 1, 3
2020/10/27, 39, 23, 40, 6, 1, 4
2020/10/28, 46, 27, 40, 6, 1, 4
2020/10/29, 61, 34, 62, 7, 1, 5
2020/10/30, 79, 32, 58, 9, 1, 4
2020/10/31, 61, 31, 72, 6, 1, 4
2020/11/1, 56, 37, 68, 8, 2, 5
2020/11/2, 79, 32, 67, 7, 1, 6
2020/11/3, 76, 44, 71, 7, 1, 5
2020/11/4, 77, 29, 46, 6, 1, 4
2020/11/5, 46, 39, 76, 30, 2, 5
2020/11/6, 73, 40, 78, 10, 3, 5
2020/11/7, 80, 46, 69, 7, 3, 6
2020/11/8, 89, 50, 76, 8, 2, 5
2020/11/9, 82, 53, 65, 9, 3, 5
2020/11/10, 80, 40, 59, 9, 1, 4
2020/11/11, 62, 31, 56, 9, 1, 4
2020/11/12, 50, 27, 38, 14, 1, 4
2020/11/13, 58, 34, 35, 11, 2, 4
2020/11/14, 68, 22, 45, 5, 1, 4
2020/11/15, 59, 27, 53, 8, 1, 4
2020/11/16, 61, 23, 44, 6, 1, 3
2020/11/17, 45, 18, 34, 5, 1, 3
2020/11/18, 33, 13, 25, 10, 1, 4
2020/11/19, 36, 11, 26, 5, , 3
2020/11/20, 30, 19, 48, 5, , 6
2020/11/21, 46, 17, 50, 4, , 5
2020/11/22, 45, 20, 37, 6, , 5
2020/11/23, 44, 28, 50, 7, 1, 5
2020/11/24, 60, 27, 54, 6, 1, 5
2020/11/25, 61, 27, 67, 6, 1, 5
2020/11/26, 59, 26, 39, 10, 1, 6
2020/11/27, 57, 25, 42, 9, 1, 7
2020/11/28, 57, 25, 43, 8, 1, 7
2020/11/29, 54, 26, 39, 9, 1, 7
2020/11/30, 53, 24, 39, 12, 1, 6
2020/12/1, 58, 27, 38, 9, 1, 6
2020/12/2, 63, 32, 29, 7, , 6
2020/12/3, 72, 28, 32, 7, , 6
2020/12/4, 67, 33, 42, 8, 1, 7
2020/12/5, 80, 32, 49, 14, 1, 7
2020/12/6, 78, 37, 50, 17, 1, 7
2020/12/7, 84, 44, 42, 11, 2, 7
2020/12/8, 92, 39, 35, 9, 1, 7
2020/12/9, 89, 36, 38, 15, 1, 7
2020/12/10, 83, 21, 47, 7, 1, 5
2020/12/11, 51, 28, 46, 8, 1, 6
2020/12/12, 74, 22, 52, 5, , 6
2020/12/13, 61, 24, 47, 8, , 7
2020/12/14, 61, 12, 16, 9, , 8
2020/12/15, 28, 18, 9, 13, , 7
2020/12/16, 43, 22, 13, 16, , 6
2020/12/17, 52, 24, 24, 13, , 7
2020/12/18, 45, 24, 29, 9, , 6
2020/12/19, 50, 31, 39, 8, 1, 6
2020/12/20, 67, 37, 46, 9, 1, 6
2020/12/21, 80, 32, 39, 8, 1, 6
2020/12/22, 71, 23, 34, 8, , 5
2020/12/23, 61, 25, 24, 19, 1, 5
2020/12/24, 60, 35, 58, 7, 1, 6
2020/12/25, 72, 33, 48, 6, , 5
2020/12/26, 58, 30, 52, 19, 1, 6
2020/12/27, 58, 25, 52, 18, 1, 6
2020/12/28, 60, 29, 41, 16, 1, 6
2020/12/29, 67, 50, 40, 10, 1, 6
2020/12/30, 55, 30, 33, 6, 1, 4
2020/12/31, 48, 23, 36, 11, 1, 4
2021/1/1, 48, 23, 45, 11, 1, 4
2021/1/2, 51, 29, 58, 7, 1, 5
2021/1/3, 61, 35, 54, 9, 2, 6
2020/7/1, 12, 10, 19, 9, 2, 4
2020/7/2, 17, 11, 15, 13, 2, 5
2020/7/3, 19, 13, 14, 12, 2, 5
2020/7/4, 24, 10, 20, 8, 2, 4
2020/7/5, 17, 10, 16, 8, 1, 4
2020/7/6, 16, 11, 16, 8, 1, 4
2020/7/7, 15, 13, 12, 7, 1, 4
2020/7/8, 24, 15, 15, 7, 1, 4
2020/7/9, 22, 15, 10, 8, 2, 4
2020/7/10, 20, 14, 15, 8, 2, 4
2020/7/11, 21, 10, 18, 7, 1, 4
2020/7/12, 18, 9, 15, 12, 2, 4
2020/7/13, 13, 13, 20, 17, 3, 3
2020/7/14, 26, 9, 17, 9, 2, 3
2020/7/15, 18, 9, 12, 7, 2, 3
2020/7/16, 16, 8, 12, 8, 2, 3
2020/7/17, 14, 7, 14, 7, 1, 3
2020/7/18, 13, 7, 18, 6, 2, 3
2020/7/19, 13, 9, 15, 10, 2, 3
2020/7/20, 15, 9, 19, 9, 2, 3
2020/7/21, 15, 7, 19, 5, 1, 3
2020/7/22, 17, 10, 17, 10, 2, 3
2020/7/23, 13, 9, 20, 13, 2, 4
2020/7/24, 16, 8, 24, 10, 2, 3
2020/7/25, 17, 7, 20, 6, 2, 3
2020/7/26, 14, 8, 14, 7, 2, 3
2020/7/27, 15, 8, 15, 9, 2, 3
2020/7/28, 15, 10, 21, 9, 2, 3
2020/7/29, 18, 10, 33, 3, 2, 3
2020/7/30, 13, 13, 24, 3, 2, 4
2020/7/31, 23, 13, 20, 3, 2, 3
2020/8/1, 16, 9, 22, 3, 2, 3
2020/8/2, 13, 5, 18, 9, 2, 4
2020/8/3, 8, 7, 18, 9, 2, 4
2020/8/4, 16, 11, 14, 10, 2, 4
2020/8/5, 15, 9, 17, 5, 2, 4
2020/8/6, 16, 10, 21, 3, 2, 4
2020/8/7, 14, 9, 20, 4, 2, 3
2020/8/8, 11, 10, 20, 8, 2, 4
2020/8/9, 17, 10, 17, 11, 2, 3
2020/8/10, 18, 8, 13, 8, 2, 4
2020/8/11, 13, 9, 15, 7, 2, 4
2020/8/12, 15, 10, 13, 7, 2, 4
2020/8/13, 15, 11, 15, 11, 2, 4
2020/8/14, 23, 9, 18, 9, 2, 4
2020/8/15, 17, 9, 26, 5, 2, 4
2020/8/16, 19, 12, 14, 6, 2, 4
2020/8/17, 25, 15, 16, 7, 2, 4
2020/8/18, 33, 10, 20, 5, 2, 3
2020/8/19, 17, 12, 37, 4, 2, 3
2020/8/20, 23, 24, 47, 5, 2, 3
2020/8/21, 69, 28, 32, 13, 2, 4
2020/8/22, 73, 17, 22, 10, 2, 3
2020/8/23, 46, 15, 27, 14, 3, 3
2020/8/24, 41, 15, 31, 11, 2, 4
2020/8/25, 35, 15, 19, 11, 2, 4
2020/8/26, 31, 15, 50, 17, 1, 4
2020/8/27, 39, 22, 52, 19, , 5
2020/8/28, 56, 26, 70, 21, , 5
2020/8/29, 66, 27, 70, 14, , 5
2020/8/30, 72, 15, 33, 8, , 4
2020/8/31, 38, 30, 87, 25, 1, 6
2020/9/1, 80, 36, 61, 49, 2, 7
2020/9/2, 92, 45, 50, 42, , 8
2020/9/3, 113, 32, 49, 15, , 6
2020/9/4, 88, 16, 45, 10, , 5
2020/9/5, 49, 16, 50, 10, , 4
2020/9/6, 46, 11, 19, 15, , 4
2020/9/7, 30, 8, 13, 12, , 4
2020/9/8, 16, 9, 17, 13, , 4
2020/9/9, 22, 13, 11, 17, 1, 4
2020/9/10, 29, 11, 7, 15, 1, 3
2020/9/11, 20, 14, 36, 19, 1, 4
2020/9/12, 29, 11, 47, 8, , 4
2020/9/13, 32, 17, 51, 5, , 4
2020/9/14, 44, 11, 37, 8, , 3
2020/9/15, 31, 10, 25, 4, 1, 3
2020/9/16, 18, 13, 15, 4, , 3
2020/9/17, 24, 12, 16, 4, , 3
2020/9/18, 19, 10, 14, 8, , 3
2020/9/19, 18, 11, 30, 8, , 3
2020/9/20, 21, 10, 30, 12, , 3
2020/9/21, 24, 19, 44, 10, , 4
2020/9/22, 39, 18, 46, 10, , 4
2020/9/23, 40, 15, 35, 10, 1, 4
2020/9/24, 37, 20, 45, 11, 1, 5
2020/9/25, 51, 24, 63, 6, 1, 4
2020/9/26, 56, 22, 44, 5, 1, 3
2020/9/27, 41, 17, 45, 8, 1, 4
2020/9/28, 48, 16, 38, 14, 1, 4
2020/9/29, 49, 14, 43, 16, , 4
2020/9/30, 37, 20, 68, 5, 1, 3
2020/4/1, 36, 24, 48, 5, 1, 5
2020/4/2, 44, 25, 41, 6, 1, 5
2020/4/3, 61, 12, 43, 5, 1, 6
2020/4/4, 36, 18, 39, 5, 1, 6
2020/4/5, 49, 15, 37, 7, 1, 6
2020/4/6, 50, 9, 37, 5, 1, 6
2020/4/7, 22, 21, 55, 5, 1, 4
2020/4/8, 46, 24, 66, 9, 2, 4
2020/4/9, 46, 28, 68, 6, 2, 5
2020/4/10, 54, 48, 49, 5, 1, 5
2020/4/11, 67, 16, 56, 4, 1, 6
2020/4/12, 38, 24, 62, 8, 2, 4
2020/4/13, 56, 31, 69, 15, 1, 5
2020/4/14, 62, 35, 62, 24, 2, 6
2020/4/15, 72, 31, 42, 23, 1, 6
2020/4/16, 67, 24, 36, 13, 1, 5
2020/4/17, 54, 31, 31, 17, 1, 6
2020/4/18, 63, 25, 25, 11, 1, 6
2020/4/19, 58, 18, 17, 14, 1, 6
2020/4/20, 43, 16, 12, 10, 1, 5
2020/4/21, 41, 16, 45, 6, 1, 6
2020/4/22, 40, 12, 37, 6, 1, 6
2020/4/23, 30, 14, 26, 8, 1, 6
2020/4/24, 36, 20, 40, 13, 1, 6
2020/4/25, 53, 45, 104, 25, 2, 7
2020/4/26, 108, 36, 71, 25, 2, 5
2020/4/27, 96, 31, 68, 15, 1, 6
2020/4/28, 57, 34, 61, 6, 1, 5
2020/4/29, 60, 31, 51, 14, 1, 6
2020/4/30, 63, 26, 30, 14, 1, 6
2020/5/1, 60, 25, 21, 16, 2, 6
2020/5/2, 59, 18, 34, 11, 2, 6
2020/5/3, 45, 15, 16, 11, 1, 6
2020/5/4, 31, 12, 14, 8, 1, 5
2020/5/5, 29, 13, 12, 10, 1, 5
2020/5/6, 31, 14, 11, 13, 1, 6
2020/5/7, 32, 11, 10, 11, 1, 5
2020/5/8, 22, 11, 11, 9, 1, 6
2020/5/9, 19, 14, 25, 11, 1, 6
2020/5/10, 24, 24, 54, 18, 1, 6
2020/5/11, 51, 19, 44, 28, 1, 5
2020/5/12, 46, 32, 74, 13, 1, 6
2020/5/13, 76, 27, 59, 6, 1, 4
2020/5/14, 52, 18, 29, 5, 1, 4
2020/5/15, 39, 15, 26, 8, 1, 4
2020/5/16, 27, 12, 25, 10, 2, 4
2020/5/17, 25, 13, 17, 21, 1, 4
2020/5/18, 25, 15, 37, 15, 1, 4
2020/5/19, 32, 15, 43, 7, 1, 4
2020/5/20, 31, 12, 19, 18, 1, 4
2020/5/21, 30, 18, 25, 21, 1, 5
2020/5/22, 44, 9, 38, 6, 1, 4
2020/5/23, 18, 11, 50, 4, 1, 4
2020/5/24, 25, 11, 27, 11, 1, 4
2020/5/25, 24, 18, 19, 21, 2, 4
2020/5/26, 38, 27, 31, 20, 2, 5
2020/5/27, 59, 22, 35, 6, 1, 5
2020/5/28, 53, 17, 35, 10, 1, 4
2020/5/29, 45, 11, 10, 20, 1, 5
2020/5/30, 27, 14, 15, 9, 1, 4
2020/5/31, 27, 13, 11, 8, 1, 3
2020/6/1, 24, 10, 10, 9, 1, 4
2020/6/2, 19, 11, 17, 7, 1, 3
2020/6/3, 19, 11, 15, 8, 1, 4
2020/6/4, 21, 12, 16, 8, 1, 3
2020/6/5, 16, 12, 20, 15, 1, 4
2020/6/6, 23, 11, 18, 9, 1, 4
2020/6/7, 23, 15, 12, 17, 1, 5
2020/6/8, 34, 16, 11, 14, 2, 4
2020/6/9, 27, 14, 16, 12, 1, 4
2020/6/10, 22, 10, 17, 13, 2, 4
2020/6/11, 19, 10, 21, 10, 2, 4
2020/6/12, 18, 11, 21, 3, 1, 3
2020/6/13, 16, 10, 24, 5, 1, 4
2020/6/14, 14, 12, 16, 11, 1, 4
2020/6/15, 18, 12, 11, 11, 1, 4
2020/6/16, 15, 8, 19, 10, 1, 4
2020/6/17, 17, 10, 14, 10, 1, 4
2020/6/18, 19, 10, 15, 11, 2, 4
2020/6/19, 20, 9, 15, 8, 1, 4
2020/6/20, 18, 8, 13, 6, 2, 4
2020/6/21, 15, 12, 15, 8, 1, 4
2020/6/22, 18, 13, 13, 9, 2, 4
2020/6/23, 21, 13, 18, 8, 1, 4
2020/6/24, 21, 10, 14, 6, 1, 4
2020/6/25, 16, 11, 11, 9, 1, 4
2020/6/26, 17, 11, 13, 11, 2, 4
2020/6/27, 17, 7, 19, 9, 2, 4
2020/6/28, 14, 8, 14, 11, 2, 4
2020/6/29, 15, 7, 17, 11, 2, 4
2020/6/30, 12, 6, 20, 5, 2, 4
2020/1/7, 55, 23, 49, 16, 1, 5
2020/1/8, 45, 37, 53, 7, 1, 6
2020/1/9, 67, 35, 55, 7, 1, 6
2020/1/10, 68, 32, 41, 15, 1, 5
2020/1/11, 65, 32, 40, 13, 1, 7
2020/1/12, 51, 25, 46, 10, 1, 7
2020/1/13, 41, 30, 48, 10, , 5
2020/1/14, 72, 36, 47, 7, , 5
2020/1/15, 70, 39, 41, 8, , 5
2020/1/16, 86, 23, 26, 12, , 7
2020/1/17, 46, 21, 37, 9, , 7
2020/1/18, 37, 28, 35, 8, , 6
2020/1/19, 63, 22, 36, 12, , 7
2020/1/20, 61, 29, 48, 11, , 6
2020/1/21, 70, 32, 48, 7, , 5
2020/1/22, 77, 29, 39, 7, , 5
2020/1/23, 69, 23, 35, 5, , 5
2020/1/24, 61, 20, 33, 3, , 4
2020/1/25, 51, 11, 21, 5, , 6
2020/1/26, 30, 10, 22, 5, , 6
2020/1/27, 32, 8, 27, 4, , 5
2020/1/28, 24, 16, 34, 5, , 6
2020/1/29, 46, 19, 40, 4, , 4
2020/1/30, 57, 26, 43, 13, , 5
2020/1/31, 72, 28, 46, 14, , 5
2020/2/1, 69, 29, 48, 4, , 5
2020/2/2, 64, 28, 44, 5, , 4
2020/2/3, 63, 18, 35, 5, , 5
2020/2/4, 44, 18, 41, 6, , 5
2020/2/5, 37, 25, 39, 3, , 4
2020/2/6, 51, 29, 34, 5, , 5
2020/2/7, 57, 10, 21, 3, , 5
2020/2/8, 28, 14, 26, 3, , 5
2020/2/9, 36, 21, 32, 4, , 5
2020/2/10, 50, 33, 35, 6, , 5
2020/2/11, 69, 38, 24, 18, , 5
2020/2/12, 64, 15, 21, 14, , 5
2020/2/13, 34, 16, 25, 9, 1, 4
2020/2/14, 36, 29, 22, 12, , 5
2020/2/15, 50, 10, 24, 6, , 6
2020/2/16, 35, 12, 35, 3, , 4
2020/2/17, 28, 18, 38, 9, 1, 4
2020/2/18, 36, 24, 42, 8, 1, 4
2020/2/19, 46, 21, 46, 11, 1, 4
2020/2/20, 37, 20, 45, 6, , 4
2020/2/21, 39, 23, 57, 17, 1, 5
2020/2/22, 58, 32, 55, 3, , 4
2020/2/23, 53, 49, 47, 5, 1, 4
2020/2/24, 71, 27, 34, 10, 1, 5
2020/2/25, 47, 24, 19, 17, 1, 5
2020/2/26, 44, 23, 44, 7, 1, 5
2020/2/27, 38, 19, 41, 6, 1, 5
2020/2/28, 37, 24, 26, 19, 1, 5
2020/2/29, 47, 21, 30, 22, 1, 6
2020/3/1, 46, 24, 44, 9, 1, 5
2020/3/2, 53, 26, 46, 5, 1, 5
2020/3/3, 43, 16, 41, 5, 1, 5
2020/3/4, 36, 13, 41, 5, 1, 6
2020/3/5, 34, 23, 44, 5, 1, 4
2020/3/6, 48, 37, 43, 5, 1, 4
2020/3/7, 67, 22, 24, 10, 1, 5
2020/3/8, 49, 31, 27, 17, 1, 5
2020/3/9, 69, 19, 49, 8, 1, 6
2020/3/10, 36, 25, 45, 5, 1, 6
2020/3/11, 45, 54, 45, 7, 1, 6
2020/3/12, 74, 40, 29, 7, , 6
2020/3/13, 93, 19, 41, 6, 1, 7
2020/3/14, 52, 36, 54, 5, 1, 6
2020/3/15, 72, 42, 69, 6, 1, 5
2020/3/16, 61, 45, 56, 6, 1, 4
2020/3/17, 66, 36, 41, 15, 1, 5
2020/3/18, 58, 18, 26, 15, 1, 6
2020/3/19, 50, 24, 43, 9, 1, 6
2020/3/20, 57, 55, 41, 7, 1, 5
2020/3/21, 71, 25, 24, 13, 1, 5
2020/3/22, 62, 28, 47, 17, 2, 5
2020/3/23, 56, 34, 50, 5, 1, 5
2020/3/24, 56, 24, 49, 4, 1, 4
2020/3/25, 47, 26, 34, 6, 1, 5
2020/3/26, 64, 19, 29, 8, 1, 4
2020/3/27, 52, 20, 31, 9, 1, 5
2020/3/28, 54, 24, 36, 5, 1, 5
2020/3/29, 30, 20, 28, 9, 1, 5
2020/3/30, 46, 14, 21, 11, 1, 5
2020/3/31, 42, 16, 33, 11, 1, 6
2023/12/28, , 32, 49, 9, 1, 3
2020/1/6, , 30, 24, 31, 1, 5
