date, pm25, pm10, o3, no2, so2, co
2024/11/1, 61, 22, 29, 15, , 4
2024/11/2, 49, 30, 55, 16, 1, 4
2024/11/3, 70, 39, 64, 16, 1, 4
2024/11/4, 79, 37, 47, 15, 1, 4
2024/11/5, 82, 43, 59, 14, 1, 5
2024/11/6, 95, 38, 47, 18, 1, 4
2024/11/7, 77, 34, 50, 23, 1, 4
2024/11/8, 67, 31, 41, 18, 1, 4
2024/11/9, 64, 33, 26, 16, 1, 4
2024/11/10, 76, 36, 47, 14, 1, 4
2024/11/11, 87, 36, 58, 20, 1, 4
2024/11/12, 84, 29, 21, 20, 1, 4
2024/11/13, 75, 12, 21, 8, 1, 3
2024/11/14, 41, 9, 21, 16, , 4
2024/11/15, 30, 20, 10, 17, 1, 4
2024/11/16, 51, 18, 27, 12, , 3
2024/11/17, 48, 27, 23, 15, 1, 5
2024/11/18, 62, 13, 9, 11, , 4
2024/11/19, 38, 7, 8, 12, , 4
2024/11/20, 27, 11, 14, 10, , 3
2024/11/21, 37, 25, 20, 13, , 4
2024/11/22, 63, 27, 17, 13, , 4
2024/11/23, 66, , , , , 
2024/10/1, 65, 27, 41, 10, 1, 3
2024/10/2, 55, 34, 52, 14, 2, 3
2024/10/3, 64, 30, 55, 16, 2, 3
2024/10/4, 59, 28, 54, 15, 2, 3
2024/10/5, 62, 26, 47, 13, 2, 3
2024/10/6, 65, 32, 53, 19, 2, 3
2024/10/7, 74, 36, 72, 12, 2, 3
2024/10/8, 80, 33, 31, 17, 2, 4
2024/10/9, 79, 24, 58, 13, 2, 4
2024/10/10, 65, 27, 70, 9, 2, 4
2024/10/11, 72, 37, 82, 10, 2, 4
2024/10/12, 79, 25, 57, 6, 2, 3
2024/10/13, 55, 21, 43, 7, 2, 2
2024/10/14, 54, 23, 40, 11, 2, 2
2024/10/15, 61, 21, 41, 9, 2, 2
2024/10/16, 50, 23, 40, 7, 2, 2
2024/10/17, 49, 21, 32, 9, 2, 2
2024/10/18, 53, 27, 62, 13, 2, 3
2024/10/19, 67, 19, 39, 5, 1, 2
2024/10/20, 46, 30, 52, 12, 2, 4
2024/10/21, 71, 26, 47, 13, 2, 3
2024/10/22, 60, 26, 34, 10, 1, 3
2024/10/23, 60, 36, 47, 17, 1, 4
2024/10/24, 67, 36, 46, 13, 1, 3
2024/10/25, 70, 34, 33, 13, 1, 3
2024/10/26, 74, 34, 40, 12, 1, 4
2024/10/27, 84, 21, 20, 14, 1, 4
2024/10/28, 46, 23, 30, 15, , 3
2024/10/29, 55, 32, 43, 16, 1, 4
2024/10/30, 73, 43, 50, 19, 1, 4
2024/10/31, 83, 29, 47, 16, , 3
2024/7/1, 38, 14, 18, 7, 2, 3
2024/7/2, 38, 11, 17, 5, 2, 2
2024/7/3, 25, 11, 17, 11, 2, 3
2024/7/4, 31, 20, 3, 11, 2, 4
2024/7/5, 54, 9, 18, 7, 2, 3
2024/7/6, 20, 9, 21, 6, 2, 3
2024/7/7, 25, 13, 24, 7, 2, 2
2024/7/8, 44, 11, 27, 9, 2, 3
2024/7/9, 38, 8, 23, 9, 2, 3
2024/7/10, 26, 8, 20, 7, 2, 2
2024/7/11, 23, 7, 21, 9, 2, 3
2024/7/12, 19, 11, 19, 7, 2, 3
2024/7/13, 29, 9, 20, 4, 2, 3
2024/7/14, 29, 10, 16, 6, 2, 3
2024/7/15, 22, 10, 17, 8, 2, 3
2024/7/16, 22, 11, 20, 6, 2, 3
2024/7/17, 27, 11, 15, 9, 2, 2
2024/7/18, 30, 10, 9, 9, 2, 2
2024/7/19, 26, 12, 12, 5, 2, 1
2024/7/20, 24, 10, 16, 3, 2, 1
2024/7/21, 22, 9, 20, 5, 2, 1
2024/7/22, 22, 12, 27, 9, 3, 1
2024/7/23, 32, 22, 69, 9, 2, 1
2024/7/24, 49, 25, 60, 7, 2, 2
2024/7/25, 56, 17, 28, 7, 3, 2
2024/7/26, 45, 12, 20, 11, 2, 2
2024/7/27, 33, 6, 17, 6, 2, 2
2024/7/28, 21, 9, 13, 9, 2, 2
2024/7/29, 22, 9, 19, 7, 2, 2
2024/7/30, 20, 9, 13, 11, 2, 2
2024/7/31, 25, 18, 21, 10, 2, 2
2024/8/1, 47, 20, 24, 9, 2, 2
2024/8/2, 48, 19, 29, 8, 2, 2
2024/8/3, 49, 22, 79, 8, 2, 2
2024/8/4, 55, 33, 89, 14, 2, 3
2024/8/5, 75, 20, 36, 21, 1, 3
2024/8/6, 62, 20, 57, 15, , 3
2024/8/7, 67, 20, 50, 9, , 2
2024/8/8, 57, 14, 29, 5, , 1
2024/8/9, 36, 15, 30, 5, , 1
2024/8/10, 43, 17, 27, 6, , 2
2024/8/11, 49, 14, 26, 11, , 2
2024/8/12, 41, 17, 28, 14, , 3
2024/8/13, 47, 19, 5, 16, , 3
2024/8/14, 50, 17, 10, 14, , 3
2024/8/15, 39, 13, 16, 10, , 3
2024/8/16, 33, 10, 13, 14, , 4
2024/8/17, 32, 14, 27, 9, , 3
2024/8/18, 37, 12, 19, 13, , 3
2024/8/19, 33, 12, 18, 11, , 2
2024/8/20, 35, 13, 14, 14, , 3
2024/8/21, 35, 19, 13, 16, , 4
2024/8/22, 42, 21, 27, 12, , 3
2024/8/23, 53, 21, 45, 10, , 2
2024/8/24, 58, 15, 32, 8, , 2
2024/8/25, 43, 20, 56, 12, , 3
2024/8/26, 53, 23, 67, 11, , 3
2024/8/27, 61, 30, 86, 12, , 3
2024/8/28, 68, 26, 45, 17, , 4
2024/8/29, 67, 20, 31, 9, , 3
2024/8/30, 59, 12, 21, 8, , 3
2024/8/31, 31, 12, 34, 8, , 3
2024/9/1, 37, 21, 44, 16, , 3
2024/9/2, 56, 34, 115, 16, , 4
2024/9/3, 76, 24, 61, 16, , 4
2024/9/4, 59, 20, 26, 11, , 3
2024/9/5, 49, 7, 26, 3, , 2
2024/9/6, 18, 13, 23, 6, , 2
2024/9/7, 30, 8, 17, 8, , 4
2024/9/8, 30, 10, 28, 10, , 3
2024/9/9, 25, 15, 31, 11, , 3
2024/9/10, 45, 22, 30, 13, , 4
2024/9/11, 64, 27, 41, 19, , 4
2024/9/12, 70, 19, 28, 14, , 4
2024/9/13, 56, 23, 32, 17, , 4
2024/9/14, 63, 28, 79, 14, , 4
2024/9/15, 73, 17, 27, 14, , 4
2024/9/16, 52, 17, 31, 11, , 4
2024/9/17, 47, 17, 35, 7, , 3
2024/9/18, 42, 24, 44, 7, , 3
2024/9/19, 50, 16, 39, 11, , 4
2024/9/20, 49, 12, 15, 12, , 4
2024/9/21, 36, 13, 19, 10, , 4
2024/9/22, 35, 13, 17, 14, , 5
2024/9/23, 43, 11, 8, 17, , 5
2024/9/24, 31, 13, 31, 13, , 4
2024/9/25, 31, 25, 67, 13, , 5
2024/9/26, 58, 26, 79, 11, , 4
2024/9/27, 66, 28, 47, 16, , 5
2024/9/28, 75, 23, 65, 10, , 4
2024/9/29, 55, 34, 71, 18, , 5
2024/9/30, 76, 29, 31, 11, , 4
2024/4/1, 73, 24, 22, 6, , 1
2024/4/2, 73, 12, 19, 6, , 1
2024/4/3, 39, 13, 18, 5, , 1
2024/4/4, 44, 19, 33, 6, , 1
2024/4/5, 53, 15, 33, 8, , 2
2024/4/6, 53, 15, 24, 9, , 3
2024/4/7, 54, 22, 24, 16, , 3
2024/4/8, 67, 12, 23, 13, , 4
2024/4/9, 39, 18, 67, 9, , 2
2024/4/10, 57, 21, 56, 8, , 2
2024/4/11, 66, 23, 38, 19, , 3
2024/4/12, 74, 24, 33, 15, , 3
2024/4/13, 75, 16, 29, 6, , 1
2024/4/14, 55, 20, 25, 11, , 2
2024/4/15, 61, 24, 24, 10, , 2
2024/4/16, 73, 15, 21, 9, , 2
2024/4/17, 59, 17, 20, 17, , 3
2024/4/18, 56, 16, 22, 8, , 2
2024/4/19, 51, 15, 29, 7, , 2
2024/4/20, 55, 8, 25, 10, , 2
2024/4/21, 33, 18, 10, 24, 1, 4
2024/4/22, 61, 15, 16, 22, 1, 3
2024/4/23, 63, 15, 35, 17, , 4
2024/4/24, 59, 8, 37, 13, , 3
2024/4/25, 39, 12, 19, 21, 1, 4
2024/4/26, 48, 20, 15, 11, , 2
2024/4/27, 56, 9, 43, 4, , 2
2024/4/28, 28, 12, 27, 6, , 2
2024/4/29, 40, 15, 43, 6, , 1
2024/4/30, 50, 10, 28, 13, , 4
2024/5/1, 42, 15, 45, 12, , 3
2024/5/2, 54, 17, 50, 8, , 2
2024/5/3, 54, 8, 46, 12, , 2
2024/5/4, 30, 6, 38, 9, , 2
2024/5/5, 26, 12, 27, 17, 1, 3
2024/5/6, 48, 20, 49, 14, , 3
2024/5/7, 69, 14, 61, 9, , 3
2024/5/8, 67, 23, 78, 8, , 3
2024/5/9, 69, 21, 66, 8, , 2
2024/5/10, 57, 19, 35, 7, , 2
2024/5/11, 49, 22, 33, 9, , 2
2024/5/12, 61, 23, 45, 13, , 3
2024/5/13, 63, 19, 61, 8, , 2
2024/5/14, 49, 19, 77, 7, , 2
2024/5/15, 53, 17, 91, 10, , 2
2024/5/16, 62, 20, 61, 10, , 2
2024/5/17, 55, 20, 58, 10, , 3
2024/5/18, 56, 19, 53, 5, , 2
2024/5/19, 57, 8, 28, 12, , 2
2024/5/20, 36, 7, 23, 18, 1, 3
2024/5/21, 26, 11, 23, 15, 2, 3
2024/5/22, 42, 9, 24, 13, 2, 3
2024/5/23, 35, 6, 23, 15, 2, 3
2024/5/24, 27, 7, 18, 12, 2, 3
2024/5/25, 26, 9, 18, 7, 2, 2
2024/5/26, 40, 12, 17, 8, 2, 1
2024/5/27, 49, 13, 47, 12, 2, 2
2024/5/28, 44, 19, 52, 7, 1, 2
2024/5/29, 51, 13, 42, 12, 1, 3
2024/5/30, 41, 8, 22, 9, 2, 2
2024/5/31, 27, 8, 29, 4, 1, 2
2024/6/1, 28, 15, 77, 9, 2, 3
2024/6/2, 52, 20, 35, 14, 1, 4
2024/6/3, 57, 15, 49, 10, 3, 3
2024/6/4, 59, 11, 41, 10, 2, 3
2024/6/5, 48, 13, 34, 12, 2, 4
2024/6/6, 49, 9, 41, 10, 2, 3
2024/6/7, 37, 7, 34, 7, 1, 2
2024/6/8, 27, 8, 15, 11, 2, 2
2024/6/9, 29, 8, 18, 6, 2, 2
2024/6/10, 26, 12, 22, 9, 2, 2
2024/6/11, 38, 15, 25, 7, 1, 2
2024/6/12, 48, 16, 29, 6, 1, 2
2024/6/13, 50, 14, 22, 16, 2, 3
2024/6/14, 47, 11, 21, 15, 2, 3
2024/6/15, 41, 12, 20, 10, 2, 2
2024/6/16, 38, 11, 22, 5, 1, 1
2024/6/17, 34, 11, 25, 7, 2, 2
2024/6/18, 35, 11, 23, 7, 1, 2
2024/6/19, 38, 10, 19, 8, 2, 2
2024/6/20, 31, 9, 16, 8, 3, 2
2024/6/21, 34, 14, 21, 7, 2, 2
2024/6/22, 40, 8, 23, 5, 2, 2
2024/6/23, 28, 9, 20, 6, 2, 2
2024/6/24, 26, 9, 17, 7, 2, 2
2024/6/25, 29, 8, 22, 9, 2, 2
2024/6/26, 30, 8, 20, 6, 1, 2
2024/6/27, 24, 9, 20, 6, 2, 2
2024/6/28, 24, 9, 14, 7, 2, 2
2024/6/29, 24, 13, 19, 3, 2, 2
2024/6/30, 30, 16, 24, 3, 2, 2
2024/1/1, 87, 37, 50, 14, 1, 7
2024/1/2, 80, 36, 38, 18, 1, 6
2024/1/3, 71, 23, 46, 17, 1, 4
2024/1/4, 53, 29, 45, 23, 1, 4
2024/1/5, 63, 38, 84, 28, 1, 6
2024/1/6, 82, 33, 60, 13, 1, 5
2024/1/7, 78, 35, 51, 11, 1, 4
2024/1/8, 83, 37, 38, 24, 1, 4
2024/1/9, 76, 26, 31, 21, , 4
2024/1/10, 61, 28, 46, 15, 1, 4
2024/1/11, 69, 40, 48, 20, 1, 5
2024/1/12, 87, 34, 47, 21, 1, 5
2024/1/13, 75, 16, 39, 13, 1, 3
2024/1/14, 39, 20, 53, 19, 1, 3
2024/1/15, 45, 26, 50, 9, , 3
2024/1/16, 56, 25, 35, 18, 1, 3
2024/1/17, 58, 20, 35, 19, 1, 3
2024/1/18, 48, 15, 41, 15, 1, 3
2024/1/19, 34, 25, 49, 17, 1, 3
2024/1/20, 49, 21, 32, 14, 1, 5
2024/1/21, 44, 23, 17, 13, , 5
2024/1/22, 42, 16, 20, 10, , 3
2024/1/23, 44, 26, 20, 14, , 3
2024/1/24, 65, 30, 19, 21, 1, 3
2024/1/25, 66, 29, 15, 23, 1, 4
2024/1/26, 71, 32, 15, 19, 1, 4
2024/1/27, 64, 20, 10, 14, , 4
2024/1/28, 55, 24, 13, 19, 1, 5
2024/1/29, 58, 26, 29, 16, 1, 5
2024/1/30, 56, 20, 27, 12, 1, 4
2024/1/31, 54, 14, 21, 18, 1, 4
2024/2/1, 44, 20, 29, 12, 1, 4
2024/2/2, 38, 19, 32, 8, 1, 3
2024/2/3, 37, 16, 26, 9, 1, 4
2024/2/4, 40, 22, 34, 11, 1, 4
2024/2/5, 50, 22, 30, 9, 1, 4
2024/2/6, 43, 10, 25, 9, , 4
2024/2/7, 31, 10, 10, 9, , 5
2024/2/8, 18, 17, 17, 8, , 4
2024/2/9, 42, 40, 29, 9, 1, 4
2024/2/10, 101, 38, 41, 10, 1, 3
2024/2/11, 87, 31, 42, 9, 1, 2
2024/2/12, 58, 23, 43, 10, 1, 3
2024/2/13, 46, 23, 37, 12, 1, 3
2024/2/14, 62, 23, 36, 16, 1, 3
2024/2/15, 62, 22, 34, 11, 1, 3
2024/2/16, 58, 14, 35, 6, 1, 2
2024/2/17, 45, 18, 32, 7, 1, 2
2024/2/18, 48, 16, 17, 11, 1, 2
2024/2/19, 48, 12, 19, 7, 1, 1
2024/2/20, 36, 15, 22, 13, 1, 2
2024/2/21, 52, 13, 21, 11, 1, 2
2024/2/22, 47, 26, 12, 13, 1, 3
2024/2/23, 57, 21, 13, 11, 1, 4
2024/2/24, 48, 17, 15, 10, 1, 3
2024/2/25, 44, 29, 24, 16, 1, 4
2024/2/26, 59, 26, 31, 14, 1, 4
2024/2/27, 62, 20, 30, 12, 1, 4
2024/2/28, 59, 28, 15, 22, 1, 5
2024/2/29, 74, 12, 22, 12, 1, 4
2024/3/1, 32, 18, 20, 16, , 4
2024/3/2, 45, 18, 37, 12, , 5
2024/3/3, 59, 24, 36, 8, 1, 3
2024/3/4, 46, 18, 22, 14, 1, 3
2024/3/5, 53, 30, 13, 20, 1, 4
2024/3/6, 73, 27, 13, 16, 1, 5
2024/3/7, 60, 22, 49, 12, 1, 4
2024/3/8, 60, 28, 53, 14, 1, 4
2024/3/9, 67, 13, 34, 10, , 5
2024/3/10, 53, 16, 32, 21, 1, 4
2024/3/11, 53, 13, 40, 14, , 4
2024/3/12, 40, 40, 59, 13, , 3
2024/3/13, 65, 47, 50, 11, , 3
2024/3/14, 72, 51, 38, 13, , 4
2024/3/15, 81, 36, 33, 11, , 4
2024/3/16, 73, 25, 25, 13, , 4
2024/3/17, 68, 20, 35, 14, , 4
2024/3/18, 59, 20, 38, 15, , 4
2024/3/19, 44, 35, 53, 15, , 3
2024/3/20, 57, 40, 54, 10, , 2
2024/3/21, 52, 34, 39, 10, , 3
2024/3/22, 51, 30, 26, 11, , 2
2024/3/23, 52, 18, 29, 8, , 2
2024/3/24, 49, 17, 17, 12, , 2
2024/3/25, 53, 29, 57, 17, , 3
2024/3/26, 74, 20, 50, 8, , 3
2024/3/27, 53, 24, 39, 15, , 3
2024/3/28, 51, 32, 55, 18, , 3
2024/3/29, 71, 24, 33, 8, , 2
2024/3/30, 67, 14, 13, 7, , 1
2024/3/31, 45, 23, 21, 5, , 1
2023/10/1, 51, 25, 49, 4, , 3
2023/10/2, 46, 37, 74, 12, , 3
2023/10/3, 62, 41, 54, 19, , 4
2023/10/4, 79, 36, 37, 15, , 4
2023/10/5, 70, 32, 42, 12, , 3
2023/10/6, 57, 18, 24, 11, , 3
2023/10/7, 32, 8, 17, 5, , 2
2023/10/8, 13, 9, 14, 10, 1, 3
2023/10/9, 25, 16, 16, 13, , 3
2023/10/10, 31, 20, 32, 13, , 3
2023/10/11, 31, 22, 35, 13, , 4
2023/10/12, 46, 24, 35, 16, , 3
2023/10/13, 49, 35, 51, 18, , 4
2023/10/14, 69, 41, 59, 14, 1, 4
2023/10/15, 84, 45, 61, 10, 1, 4
2023/10/16, 91, 38, 68, 14, 1, 3
2023/10/17, 69, 36, 66, 17, 1, 4
2023/10/18, 76, 30, 41, 16, , 4
2023/10/19, 66, 30, 31, 15, 1, 4
2023/10/20, 60, 25, 21, 12, 1, 3
2023/10/21, 50, 27, 35, 13, 1, 3
2023/10/22, 54, 31, 59, 13, 1, 4
2023/10/23, 66, 29, 45, 17, 1, 3
2023/10/24, 61, 30, 44, 11, , 2
2023/10/25, 66, 28, 41, 11, , 3
2023/10/26, 60, 23, 37, 11, 1, 2
2023/10/27, 48, 26, 42, 10, , 3
2023/10/28, 59, 31, 51, 7, , 3
2023/10/29, 68, 35, 37, 19, 1, 3
2023/10/30, 68, 37, 64, 14, 1, 3
2023/10/31, 66, 31, 68, 13, 1, 2
2023/11/1, 52, 30, 47, 10, 1, 2
2023/11/2, 48, 28, 48, 14, 1, 3
2023/11/3, 56, 23, 39, 11, , 3
2023/11/4, 50, 21, 41, 13, , 3
2023/11/5, 47, 35, 46, 20, 1, 4
2023/11/6, 59, 35, 51, 17, 1, 3
2023/11/7, 57, 39, 57, 9, 1, 3
2023/11/8, 57, 35, 43, 11, , 3
2023/11/9, 55, 29, 37, 10, 1, 2
2023/11/10, 52, 22, 35, 10, , 2
2023/11/11, 39, 19, 27, 8, 1, 3
2023/11/12, 36, 25, 23, 12, , 1
2023/11/13, 41, 33, 30, 16, 1, 1
2023/11/14, 64, 29, 40, 16, 1, 2
2023/11/15, 60, 39, 25, 20, 1, 4
2023/11/16, 64, 57, 34, 15, 1, 3
2023/11/17, 66, 57, 38, 21, 1, 3
2023/11/18, 69, 47, 53, 22, 1, 4
2023/11/19, 77, 50, 63, 26, 2, 5
2023/11/20, 76, 36, 56, 23, 1, 5
2023/11/21, 65, 33, 40, 26, 1, 5
2023/11/22, 63, 42, 76, 29, 1, 5
2023/11/23, 81, 43, 74, 17, 1, 5
2023/11/24, 86, 45, 56, 11, 1, 4
2023/11/25, 74, 42, 54, 17, 1, 4
2023/11/26, 67, 47, 46, 25, 1, 5
2023/11/27, 95, 50, 51, 19, 1, 6
2023/11/28, 94, 52, 54, 16, 1, 5
2023/11/29, 74, 50, 48, 20, 1, 6
2023/11/30, 85, 46, 34, 14, 1, 6
2023/12/1, 83, 47, 47, 18, 1, 6
2023/12/2, 89, 41, 41, 12, 1, 6
2023/12/3, 76, 54, 46, 23, 2, 6
2023/12/4, 101, 44, 40, 26, 1, 6
2023/12/5, 84, 43, 22, 24, 1, 7
2023/12/6, 83, 31, 37, 22, 1, 5
2023/12/7, 55, 34, 60, 20, 1, 5
2023/12/8, 57, 40, 55, 13, 1, 4
2023/12/9, 68, 19, 46, 8, 1, 4
2023/12/10, 49, 15, 27, 15, , 4
2023/12/11, 41, 27, 45, 17, 1, 6
2023/12/12, 59, 20, 38, 11, 1, 6
2023/12/13, 52, 19, 42, 11, 1, 5
2023/12/14, 53, 15, 29, 12, 1, 4
2023/12/15, 39, 21, 24, 9, 1, 6
2023/12/16, 35, 21, 15, 10, 1, 6
2023/12/17, 51, 37, 6, 22, 1, 7
2023/12/18, 65, 32, 9, 18, 1, 6
2023/12/19, 58, 19, 17, 11, 1, 5
2023/12/20, 41, 23, 21, 10, , 5
2023/12/21, 46, 41, 30, 14, 1, 5
2023/12/22, 75, 34, 27, 17, 1, 5
2023/12/23, 68, 27, 32, 15, 1, 5
2023/12/24, 63, 27, 34, 20, 1, 5
2023/12/25, 58, 31, 37, 25, 1, 7
2023/12/26, 59, 37, 34, 32, 1, 6
2023/12/27, 68, 35, 47, 26, 1, 7
2023/12/28, 76, 28, 44, 17, 1, 6
2023/12/29, 68, 41, 68, 31, 1, 6
2023/12/30, 91, 33, 61, 21, 1, 6
2023/12/31, 76, 39, 71, 7, 1, 7
2023/7/1, 34, 14, 13, 11, 1, 3
2023/7/2, 34, 12, 16, 11, 1, 2
2023/7/3, 27, 12, 15, 13, 1, 3
2023/7/4, 29, 13, 18, 7, 1, 2
2023/7/5, 34, 10, 14, 4, 1, 1
2023/7/6, 26, 13, 18, 4, 1, 1
2023/7/7, 43, 12, 22, 5, 1, 1
2023/7/8, 40, 8, 20, 4, 1, 1
2023/7/9, 22, 8, 20, 5, 1, 1
2023/7/10, 24, 9, 24, 7, 1, 1
2023/7/11, 26, 10, 23, 11, 1, 1
2023/7/12, 28, 11, 29, 11, 1, 2
2023/7/13, 35, 17, 64, 12, 1, 2
2023/7/14, 38, 28, 101, 15, , 3
2023/7/15, 60, 15, 27, 8, , 2
2023/7/16, 44, 14, 28, 1, , 2
2023/7/17, 33, 18, 25, 7, , 2
2023/7/18, 41, 12, 15, 8, , 2
2023/7/19, 33, 11, 20, 9, 1, 2
2023/7/20, 29, 14, 16, 13, 3, 2
2023/7/21, 36, 13, 21, 12, 2, 2
2023/7/22, 33, 10, 22, 7, 2, 2
2023/7/23, 30, 10, 23, 9, 3, 2
2023/7/24, 28, 14, 40, 9, 4, 2
2023/7/25, 33, 29, 79, 21, 4, 3
2023/7/26, 65, 27, 39, 16, 2, 3
2023/7/27, 62, 22, 42, 17, , 3
2023/7/28, 59, 17, 33, 13, , 3
2023/7/29, 55, 12, 18, 9, , 3
2023/7/30, 37, 11, 17, 7, , 2
2023/7/31, 32, 12, 31, 9, , 3
2023/8/1, 38, 15, 28, 10, , 3
2023/8/2, 48, 16, 39, 13, , 2
2023/8/3, 44, 10, 29, 5, , 2
2023/8/4, 31, 16, 27, 5, , 2
2023/8/5, 40, 18, 26, 5, , 2
2023/8/6, 45, 18, 21, 9, , 2
2023/8/7, 48, 18, 21, 13, 1, 2
2023/8/8, 49, 17, 38, 9, , 2
2023/8/9, 46, 17, 14, 13, , 3
2023/8/10, 49, 18, 49, 15, , 3
2023/8/11, 49, 11, 29, 10, , 3
2023/8/12, 34, 13, 25, 9, , 2
2023/8/13, 38, 18, 25, 12, , 3
2023/8/14, 50, 20, 23, 9, , 3
2023/8/15, 50, 21, 34, 7, , 2
2023/8/16, 52, 23, 26, 12, , 3
2023/8/17, 56, 21, 24, 18, , 4
2023/8/18, 57, 22, 27, 17, , 5
2023/8/19, 61, 15, 16, 12, , 4
2023/8/20, 43, 11, 17, 10, , 3
2023/8/21, 29, 12, 23, 12, , 3
2023/8/22, 33, 14, 23, 10, , 3
2023/8/23, 37, 9, 16, 10, , 2
2023/8/24, 29, 13, 14, 17, , 4
2023/8/25, 36, 15, 20, 12, , 3
2023/8/26, 39, 12, 18, 8, , 3
2023/8/27, 35, 12, 21, 13, , 3
2023/8/28, 36, 16, 18, 19, , 4
2023/8/29, 41, 25, 37, 14, , 5
2023/8/30, 53, 23, 30, 16, , 5
2023/8/31, 47, 13, 26, 4, , 3
2023/9/1, 42, 7, 34, 2, , 3
2023/9/2, 26, 12, 24, 6, , 3
2023/9/3, 36, 28, 89, 17, , 4
2023/9/4, 64, 25, 32, 18, 1, 4
2023/9/5, 63, 26, 23, 21, , 4
2023/9/6, 71, 16, 23, 20, , 3
2023/9/7, 55, 6, 27, 7, , 2
2023/9/8, 25, 9, 30, 11, , 2
2023/9/9, 35, 7, 33, 7, , 2
2023/9/10, 26, 9, 13, 9, , 2
2023/9/11, 16, 11, 16, 9, , 1
2023/9/12, 13, 10, 17, 8, , 1
2023/9/13, 14, 11, 14, 12, , 2
2023/9/14, 18, 14, 19, 12, , 2
2023/9/15, 17, 11, 18, 11, , 2
2023/9/16, 21, 13, 24, 6, , 2
2023/9/17, 22, 15, 21, 10, , 2
2023/9/18, 26, 16, 24, 12, 1, 1
2023/9/19, 30, 19, 26, 13, , 2
2023/9/20, 33, 27, 63, 20, , 2
2023/9/21, 49, 32, 45, 17, 1, 3
2023/9/22, 66, 20, 30, 10, , 2
2023/9/23, 43, 17, 33, 5, , 1
2023/9/24, 28, 20, 36, 7, , 1
2023/9/25, 30, 19, 37, 8, , 1
2023/9/26, 32, 23, 41, 7, , 1
2023/9/27, 43, 22, 33, 8, , 1
2023/9/28, 44, 18, 34, 7, , 2
2023/9/29, 35, 24, 39, 11, , 2
2023/9/30, 54, 25, 50, 8, , 3
2023/4/1, 54, 14, 41, 7, , 3
2023/4/2, 50, 22, 40, 7, , 3
2023/4/3, 56, 19, 38, 9, , 2
2023/4/4, 52, 17, 15, 11, , 3
2023/4/5, 54, 19, 13, 12, , 2
2023/4/6, 60, 17, 44, 10, , 4
2023/4/7, 45, 36, 42, 11, 1, 4
2023/4/8, 68, 45, 45, 10, 1, 4
2023/4/9, 83, 24, 49, 8, , 2
2023/4/10, 50, 19, 38, 11, , 3
2023/4/11, 45, 22, 31, 14, , 3
2023/4/12, 53, 32, 46, 7, , 2
2023/4/13, 63, 39, 32, 15, 1, 2
2023/4/14, 72, 33, 56, 19, 1, 4
2023/4/15, 71, 25, 82, 14, 1, 5
2023/4/16, 69, 21, 40, 12, , 4
2023/4/17, 67, 23, 21, 14, , 3
2023/4/18, 63, 17, 30, 17, , 3
2023/4/19, 51, 17, 37, 18, , 4
2023/4/20, 48, 14, 43, 10, , 4
2023/4/21, 35, 24, 54, 6, , 2
2023/4/22, 56, 35, 43, 5, , 2
2023/4/23, 67, 30, 34, 13, , 3
2023/4/24, 71, 25, 3, 21, 1, 5
2023/4/25, 65, 15, 43, 11, , 4
2023/4/26, 41, 21, 57, 9, , 3
2023/4/27, 55, 17, 46, 9, , 2
2023/4/28, 49, 20, 34, 16, , 3
2023/4/29, 57, 25, 53, 9, 1, 3
2023/4/30, 55, 25, 67, 5, , 3
2023/5/1, 59, 30, 66, 9, 1, 2
2023/5/2, 58, 19, 37, 7, , 2
2023/5/3, 50, 17, 24, 7, , 1
2023/5/4, 46, 12, 23, 7, , 1
2023/5/5, 34, 11, 19, 6, 1, 1
2023/5/6, 37, 14, 30, 11, , 2
2023/5/7, 44, 21, 14, 16, 1, 4
2023/5/8, 59, 18, 48, 8, 1, 3
2023/5/9, 51, 29, 59, 8, , 2
2023/5/10, 57, 24, 55, 10, , 2
2023/5/11, 56, 23, 32, 17, 1, 3
2023/5/12, 60, 18, 19, 20, , 4
2023/5/13, 53, 19, 30, 15, 1, 4
2023/5/14, 59, 23, 47, 21, 1, 4
2023/5/15, 74, 15, 38, 13, 1, 3
2023/5/16, 49, 12, 26, 8, 1, 1
2023/5/17, 34, 27, 41, 12, 1, 2
2023/5/18, 67, 32, 33, 13, 1, 2
2023/5/19, 78, 25, 24, 8, 1, 1
2023/5/20, 68, 15, 22, 5, 1, 1
2023/5/21, 49, 15, 28, 5, 1, 1
2023/5/22, 43, 19, 44, 10, 1, 2
2023/5/23, 52, 45, 44, 8, , 2
2023/5/24, 74, 37, 42, 8, , 2
2023/5/25, 72, 18, 23, 4, , 1
2023/5/26, 46, 20, 25, 6, , 2
2023/5/27, 50, 19, 37, 4, , 2
2023/5/28, 48, 30, 85, 13, 1, 2
2023/5/29, 61, 43, 156, 18, 2, 4
2023/5/30, 97, 40, 70, 27, 1, 4
2023/5/31, 94, 25, 88, 19, 1, 3
2023/6/1, 66, 26, 84, 14, 2, 3
2023/6/2, 71, 18, 47, 11, , 2
2023/6/3, 53, 11, 24, 4, , 1
2023/6/4, 39, 15, 21, 6, 1, 1
2023/6/5, 41, 9, 19, 13, 1, 2
2023/6/6, 27, 9, 16, 12, 1, 2
2023/6/7, 30, 11, 16, 12, 1, 1
2023/6/8, 27, 10, 23, 9, 1, 1
